eq_site_limit,hu_site_limit
0,27739.8
0,27739.8
0,149485.55
0,806458.85
0,340640.76
0,28505.5
0,104830.67
0,31816.18
0,197698.01
0,21569.91
0,514445.78
0,22781.96
0,12973.37
0,10661.51
0,29852.22
0,23567.54
0,180000
0,292500
0,1085976
0,981128.34
4426981.2,4426981.2
0,4759992.27
0,140701.86
0,4024647.18
0,284735.52
0,72454.82
0,4229157.69
0,4657918.77
0,4897194.84
0,4935502.98
0,104243.49
0,1718769.06
0,1726898.5
286740,286740
0,54449.08
0,22113.61
250897.5,250897.5
219356.1,219356.1
0,436131.54
367983,367983
0,4500766.62
0,182471.78
0,201339.27
0,201339.27
0,382291.33
0,390014.19
0,390014.19
0,1144165.27
0,568534.04
0,1882591.83
0,1943236.05
0,1943236.05
0,1943236.05
0,1943236.05
0,1943236.05
0,1943236.05
0,1943236.05
0,1943236.05
0,1943236.05
225000,225000
0,1779045.84
0,9246.6
0,55479.6
5505840.9,5505840.9
15210000,15210000
0,2104598.32
17550000,17550000
0,13050000
0,1826888.53
0,78597.75
0,61724.52
0,1243647.97
0,58918.86
0,1932538.45
0,66696.14
0,22916.63
0,44329.42
0,141371.58
0,42421.58
0,1296191.25
0,72947.15
0,61724.52
0,112226.39
0,11222.64
0,279713.06
0,336679.17
0,673358.35
0,39279.24
0,0
0,4312834.37
0,910829.3
513900,513900
2880,2880
0,1690278.48
0,581611.14
0,30513.78
0,30513.78
0,26815.14
0,846063.9
0,14794.56
0,3452011.6
3658500,3658500
839182.5,839182.5
0,182156.75
0,44628.4
0,478161.48
0,113847.97
0,45539.19
0,45539.19
0,9107.84
0,45539.19
0,141171.48
0,13661.76
0,227695.94
0,136617.56
0,364313.51
0,564685.93
0,455391.88
0,13661.76
0,13661.76
0,60567.12
0,9107.84
0,68764.17
0,5737.94
0,22769.59
0,43717.62
0,214671.73
0,111115.62
0,1718011.42
0,970622.26
0,33699
0,910829.3
0,9107.84
0,24688.34
0,14048.62
0,9780.38
0,52225.33
21509.1,21509.1
0,1191240
0,1191240
0,1191240
0,1191240
0,1191240
0,1986338.26
0,1410550.72
5872594.5,5872594.5
0,2398425.74
2046686.4,2046686.4
775260,775260
0,0
0,0
0,223948.98
0,196343.81
0,394941
0,373354.52
0,384051.03
0,367230.21
0,12330000
0,2535300
0,3034800
0,453600
0,6052500
0,283500
0,26100
0,8660892.57
0,57600
0,294840
0,22500
0,3578.37
0,747000
0,360000
0,3578.37
0,19710000
0,3264049.8
0,563117.94
0,54000
0,20790000
0,397165.68
0,107943.03
0,367025.26
0,1656724.95
0,7697.43
0,807975.54
0,22555.26
0,809765.64
0,144124.02
0,44394.48
0,841115.16
0,4630206.51
0,9810000
0,53882.01
1194030,1194030
581904.9,581904.9
0,125360.1
0,163885.5
0,112491
0,112144.5
0,110700
0,467212.5
0,53842.5
0,62257.5
0,62257.5
0,61560
0,65292.29
0,668617.17
0,1402534.92
0,1401147.32
0,112500
0,765900
0,0
0,842644.83
0,393995.61
0,1422516.26
0,428695.31
0,460668.17
0,702671.66
0,214651.78
0,218690.03
0,821910.53
0,1077043.94
0,570413.7
0,403553.2
0,390753.75
0,900000
0,360000
0,182700
0,423000
0,102260.34
0,1710000
0,315000
0,20452.07
0,99000
0,405000
0,45000
0,1855663.2
0,315000
0,25565.58
1539000,1539000
222840,222840
209520,209520
0,13869.9
0,1023598.62
0,12020.58
0,579761.82
0,1325962.44
0,164589.48
0,597330.36
0,58253.58
0,220069.08
0,106335.9
0,19890000
0,11430000
189720,189720
0,289027.44
0,694853.64
0,753165.63
0,399492.81
0,17005.95
1252288.8,1252288.8
0,1444431.69
80554.5,80554.5
0,170249.04
0,1158674.85
0,95616.61
0,766702.98
0,13425.75
0,17363.97
0,91756.31
0,887102.46
763893,763893
7160.4,7160.4
0,1920410.64
0,1506169.08
0,91756.31
0,5421926.79
0,1390189.68
0,484043.04
0,91756.31
0,91756.31
0,72454.82
0,521649.63
0,575512.56
0,877302.36
108720.9,108720.9
0,655534.62
0,21839.22
115200,115200
631019.7,631019.7
84240,84240
1076347.8,1076347.8
0,6868800
0,137604.34
0,137604.34
0,18270.3
0,687005.55
0,227019.15
0,15417.04
0,16646.87
0,133107.43
0,7521940.49
0,1044882.9
0,174477.6
0,167538.15
0,397347.95
0,3104627.77
0,1095441.75
0,230984.55
0,265681.8
0,103206.27
0,7140890.34
0,21132.71
0,573777.7
0,231975.9
0,138789
0,876600000
0,35688.6
0,9000000
0,40645.35
0,425289.15
0,2090912.3
0,31723.2
0,124910.1
0,1488016.35
0,8808144.75
0,435774.56
0,6939.45
0,3367615.95
0,25830000
0,234949.95
0,103100.4
0,973505.7
0,9913.5
0,13878.9
0,13878.9
0,6939.45
0,42628.05
0,361908.39
0,12887.55
0,15861.6
0,338050.35
0,901137.15
0,64437.75
0,44610.75
0,1249101
0,57498.3
0,116979.3
0,171503.55
0,162581.4
0,214131.6
0,127884.15
0,117970.65
0,219088.35
0,10080000
0,12240000
0,1418447.87
0,300214.49
0,27127.82
0,2292828.23
0,4779972.13
0,821717.46
0,3278684.16
36637.2,36637.2
0,1949061.15
0,62730000
0,7379103.68
0,59310.01
0,9810000
0,674200.8
0,737100
0,986534.64
0,45208.8
0,550368
0,45000
0,5841439.86
122875.2,122875.2
0,45647.55
0,1107964.89
0,217364.47
0,2342882.88
0,3621160.62
0,2239048.44
0,91756.31
0,17370000
0,911770.29
0,578648.77
0,73036.08
0,19333.08
12474,12474
356335.2,356335.2
0,1125804.06
0,13246.74
0,5889435.21
0,42246.36
0,144909.65
0,164211.14
0,1780745.22
0,696349.26
377910.9,377910.9
0,183512.63
0,619231.39
0,1152174.6
0,524170.88
393386.4,393386.4
490338,490338
66123,66123
2867310.9,2867310.9
0,112491
0,112491
0,112491
0,387855
0,189000
0,78990.77
0,75729.23
0,210083.17
0,53867.48
0,570892.69
0,242080.46
0,50209.28
0,40026.53
0,402066.88
0,598796.9
0,32010.69
0,105920.23
0,163944.51
0,112575.23
0,221455.2
0,177060.07
0,79786.33
0,79786.33
0,65577.8
0,559737.72
0,3091113.3
0,0
0,11610000
0,1212547.78
0,915588.27
0,104400
0,315000
0,98280
0,294840
0,1474200
0,29484
203310,203310
0,6472.62
0,75822.12
0,1939012.02
0,605652.3
0,1307469.24
0,2380074.84
0,117431.82
0,385583.22
0,1852221.6
0,1871985.6
0,1937352.6
0,1987977.6
0,19170000
0,31860000
0,2136893.22
0,1182379.95
89505,89505
0,9900000
0,1904660.64
0,144909.65
1131343.2,1131343.2
0,228237.75
2739130.2,2739130.2
0,7261553.16
0,17550000
0,675473.76
0,579908.52
2663293.5,2663293.5
178167.6,178167.6
0,8258717.61
0,1450518.03
0,5097539.34
26851.5,26851.5
0,667317.99
0,2790000
0,8706286.8
0,6520176
0,2160000
0,2160000
413100,413100
0,1422000
0,997735.21
0,4127249.51
0,1503379.02
0,1326899.98
0,1308613.22
0,1867071.58
0,1291492.41
0,1781679.66
0,1787020.5
0,1139309.3
0,1129962.05
0,1134430.08
0,1075553.78
0,1159023.6
0,1742160.71
0,1647918.72
0,2880169.04
0,5405885.82
0,3395522.06
0,9450000
0,5552487.28
0,480343.82
0,678931.2
0,64625.9
0,2871892.44
0,538725.33
0,1437447.96
0,2614377.6
0,1300685.4
0,3187380.43
0,1857122.39
0,17010000
0,134643.6
0,510009.3
0,80114.4
0,441298.08
0,880502.41
0,3494977.54
0,4176480.83
0,3153595.81
0,4745057
0,600735.02
704214,704214
0,675270
0,140282.99
0,33667.92
0,841697.93
0,179562.23
0,561131.96
0,162740.16
0,1528462.98
0,17568.54
0,251507.52
0,12600000
0,530764.65
0,72454.82
0,289819.3
0,4144178.52
0,17640000
136080,136080
0,1994297.58
0,1708326.36
0,895976.91
0,1028587.23
0,1102880.61
0,12780000
170748,170748
2119229.1,2119229.1
698751.9,698751.9
0,3570806.07
0,4826225.52
0,4878189.81
0,104243.49
0,219466.26
0,4106668.41
0,905963.67
0,830290.88
0,2270650.5
0,1956219.46
0,989280
0,989280
0,989280
0,1044819
0,1044819
0,1044819
0,1044819
0,450000
0,1001049.75
0,1114515.32
0,71823.31
0,43093.98
0,1319057.94
0,570026.25
0,312275.25
0,65577.8
0,65577.8
0,374079.73
0,389042.92
0,221455.2
129600,129600
2195100,2195100
0,1362253.39
0,2849231.68
0,506954.14
0,488470.01
0,12690000
0,1081602.44
0,0
0,1006651.56
0,294300
0,324000
0,477000
0,58968
0,962383.31
0,1631448
0,765000
0,1818180
0,1688429.16
0,954249.12
0,833112.54
0,832575.51
0,183512.63
0,41572.44
0,92011.14
0,3129830.55
0,677731.86
0,79581.53
889057.8,889057.8
3429900,3429900
0,2430000
0,14580000
0,18000
0,1052031.16
0,78509.93
0,83299.55
0,11160000
0,1371224.57
0,726806.25
0,3621374.58
0,3182076.28
0,2164141.6
0,5691203.31
0,4174369.28
0,2022812.92
0,159723.9
0,69118.2
0,0
0,0
0,0
765450,765450
0,448905.56
0,0
0,144000
2353595.4,2353595.4
0,14794.56
0,82294.74
0,16020000
0,3212795.52
0,3989822.58
0,1873339.65
103558.5,103558.5
0,362274.12
0,1014367.54
0,79581.53
0,2980586.34
0,1004648.04
421489.8,421489.8
0,330116.35
0,1349494.95
554310.9,554310.9
484537.5,484537.5
0,5843.09
0,2523706.86
0,2854601.99
0,167482.94
0,62237.2
0,155003.59
0,155003.59
0,1291696.56
0,22050000
500514.3,500514.3
0,20143.51
0,116715.45
0,15150.56
0,297000
0,9270000
328500,328500
0,4629186.9
0,803529.54
0,902468.16
0,246884.22
0,239486.94
0,21267.18
0,770241.78
0,617017.88
139810.5,139810.5
836719.2,836719.2
577101.6,577101.6
0,4050000
0,990000
0,1452054.04
0,272862
0,7340941.05
0,201339.27
0,201339.27
0,201339.27
0,382291.33
6548372.1,6548372.1
0,0
0,0
95728.5,95728.5
0,563447.92
0,17375.18
0,16835.45
0,2414.18
0,63253.75
9180000,9180000
414823.5,414823.5
0,103182.56
0,30392.43
0,60952.62
0,164397.74
0,361675.04
0,69143.33
0,95735.79
0,2065425.35
0,939225.13
455850,455850
305419.5,305419.5
182340,182340
83876.4,83876.4
492570,492570
0,39600000
0,6701967
0,969968.34
0,626919.48
0,96164.64
0,13869.9
0,211747.14
0,11340000
1375200,1375200
1033587,1033587
538703.1,538703.1
0,14048.62
342192.6,342192.6
1088880.3,1088880.3
0,1083415.05
473850,473850
0,1161192.32
0,3814866.46
0,2768841.09
0,1341657.84
0,1330200
0,369000
0,1327500
225189.9,225189.9
2060442,2060442
478642.5,478642.5
1367550,1367550
0,1523282.04
0,2518127.25
0,66933.37
0,170577.25
0,46970.78
0,41719.39
0,11669.76
0,9746.07
0,8219.89
0,734869.4
0,959797.08
0,4449463.92
0,71198.82
0,4623.3
0,8321.94
0,346747.5
0,1314866.52
0,110034.54
0,129452.4
0,22191.84
0,2057368.5
0,144246.96
0,2281136.22
0,14794.56
0,5718114
0,1773490.32
132035.4,132035.4
0,6001241.62
0,6205336.03
0,8401.63
0,2074.77
0,17946.52
0,5763.78
0,7121.64
0,8545.96
0,14048.62
0,14048.62
0,14048.62
0,14048.62
0,14048.62
0,14048.62
0,14048.62
0,66777.82
0,44059.19
0,24925.73
0,14048.62
0,17376.79
0,49664.39
0,4946.21
0,1978.87
0,2968.3
0,14048.62
0,936374.9
0,45083.05
0,225415.24
0,31558.13
0,16229.9
0,51749.76
0,95865.02
0,18818.1
0,37636.19
0,37636.19
0,3147.33
0,42340.72
0,1089189.86
0,42075
0,638900.1
0,638900.1
0,638900.1
0,638900.1
0,638900.1
0,831249.92
0,831249.92
0,831249.92
0,709281.9
0,709281.9
0,709281.9
0,3156118.35
0,2402879.61
0,900000
0,126000
0,827976.01
0,10425.83
0,241290
0,1209361.84
18630000,18630000
0,177562.69
0,323211.33
0,116405.86
25527.6,25527.6
0,3879.28
0,533581.54
0,547311.74
0,817284.35
0,1175509.51
657090,657090
151711.2,151711.2
21664.8,21664.8
0,1852093.98
0,984762.9
0,516884.94
0,71198.82
0,727707.42
0,5350082.76
0,4860540
0,4806419.4
0,7784896.5
0,147832.2
0,223793.1
0,39015
0,39015
0,8456.4
0,205200
0,64800
0,367200
0,97200
0,421200
0,140400
0,64800
0,54000
0,862219.51
0,36450000
0,117215.92
0,229021.88
0,1329949.9
0,284023.2
0,488700.23
0,53288.16
0,113158.45
0,157790.67
0,126232.53
0,306757.8
0,153378.9
0,153378.9
0,306757.8
0,306757.8
0,306757.8
0,306757.8
0,153378.9
0,1150146
0,1150146
0,306757.8
0,306757.8
0,306757.8
0,153378.9
0,5672981.7
3494880,3494880
0,4176222.05
0,1242282.68
0,3491577.23
0,3071989.07
0,590060.08
0,29074.49
0,20564.36
0,1142565.66
0,5543.98
0,57156.9
0,44778.33
0,662750.71
0,1305547.56
0,106873.19
0,221225.15
0,119848.81
0,337684.72
0,247823.93
0,1267372.63
0,92923.45
0,3366.79
0,37034.71
0,56113.2
0,11222.64
0,143649.78
598075.2,598075.2
21420000,21420000
11340000,11340000
0,2018880.84
0,2018880.84
0,2018880.84
0,2018880.84
0,2018880.84
0,1584780.99
0,1584780.99
0,1584780.99
0,1409401.85
0,1409401.85
0,1409401.85
0,1409401.85
0,1927565.83
0,1927565.83
0,1927565.83
0,1927565.83
0,1927565.83
0,1927565.83
0,1927565.83
0,3698.64
0,19417.86
0,3698.64
0,3698.64
0,3698.64
0,1849.32
0,67500.18
0,6472.62
0,4623.3
0,3698.64
0,6472.62
0,945000
0,91643.4
0,3461375.67
0,3080542.86
0,4977472.52
0,2297871.39
0,3172353.56
0,1849493.61
0,3665618.38
0,3404796.63
0,4597492.12
0,5589671.08
0,7443461.52
0,3356610.97
0,2183291.55
0,6005424.78
0,5836037.58
0,7806263.04
0,6409157.04
0,5378736.69
7622028,7622028
5682481.2,5682481.2
2913894,2913894
0,3905915.04
619141.5,619141.5
0,1415808.76
0,4673060.74
0,33361.46
0,14580000
0,85657.79
0,1196852.12
0,1182200.13
0,991827.04
0,27049.83
18270000,18270000
5975791.2,5975791.2
0,687510.26
0,600729.59
0,4216690.53
0,9540000
0,4096270.21
0,4022695.49
0,4279856.44
0,1572487.41
108900000,108900000
1943190,1943190
0,852649.2
0,3709074.6
0,6511.36
38520000,38520000
0,351000
0,196952.58
0,3007918.98
0,2773.98
0,11070000
0,4399003.57
0,2596127.12
0,4508304.74
0,441555.99
0,965949.37
9540000,9540000
0,265989.98
0,88362.77
0,7664.12
0,4183391.22
0,2168789.85
1802479.5,1802479.5
503919,503919
33200.1,33200.1
0,22320000
0,18000
0,18000
0,42745.91
0,134671.67
0,134671.67
0,134671.67
0,1153452.75
0,10901.67
0,2598.04
0,10393.29
35730000,35730000
0,70470000
0,79520.76
0,4426388.44
91800,91800
0,781895.77
1371217.5,1371217.5
1050228,1050228
91076.4,91076.4
562868.1,562868.1
0,2189826.08
0,5409.97
0,297548.11
0,551117.71
0,2434484.56
0,14850000
0,76500
0,465300
0,18000
0,3596421.86
1764000,1764000
0,8526146.59
1721250,1721250
0,591135.75
581445,581445
581445,581445
0,551403.68
500042.7,500042.7
0,498695.69
0,35280000
0,18180000
0,16740000
0,9720000
0,1310400
0,2584211.4
0,8669.49
0,3198.45
0,9720000
0,31654.22
0,145755.3
0,12253.25
0,598658.69
0,638841.87
0,891567.84
0,83973.04
0,27229.74
0,6550838.92
0,14295.46
0,159656.9
0,73446.55
0,2890180.17
0,288531.5
0,432797.26
0,685262.32
0,547308.2
0,387714.21
596950.2,596950.2
542682,542682
0,35730000
9720000,9720000
0,545501.78
0,4639584.6
0,2581650.72
0,75822.12
64260000,64260000
0,25246.51
0,40574.74
0,238940.15
0,175823.88
0,476076.98
0,23894.02
0,91518.59
0,135249.14
0,91067.76
0,112707.62
0,36066.44
0,237960
1087147.8,1087147.8
0,6750
0,360000
0,45000
0,845566.39
0,8503.39
0,243000
161370,161370
94500,94500
26730,26730
0,68424.84
0,1245517.02
0,3698.64
0,4623.3
0,17550000
0,545186.52
0,619153.11
0,387320.94
25061.4,25061.4
0,23629.32
58590,58590
0,1217907.81
0,992903.13
0,1365038.01
0,5548311.99
0,1263631.59
0,1152466.38
0,1237675.14
0,1018924.92
0,1116306.36
0,382365.36
153422.1,153422.1
0,144909.65
0,144909.65
0,91063.44
0,324463
0,2460212.82
0,2158715.34
0,91756.31
0,216423.09
0,187602.48
0,1414716.03
0,211947.84
0,558153.18
266724.9,266724.9
0,1152287.37
0,100066.59
0,1069463.52
0,4654.26
0,497110.77
1764202.5,1764202.5
0,723441.69
0,1159600.23
0,1909738.53
0,642294.2
0,91756.31
0,2964403.26
0,10530000
0,140701.86
0,2795429.16
963073.8,963073.8
0,2734206.93
0,3230212.41
0,1337740.65
0,402262.85
0,379485
0,379485
0,379485
0,379485
0,379485
0,379485
0,379485
0,379485
0,379485
0,379485
0,1238716.34
0,635393.72
0,635393.72
0,472626.83
0,112007.74
0,45815.87
0,20943.03
0,321613.86
0,649280.25
0,1817497.37
0,436725
0,459675
0,112500
0,451368
0,39204
1040850,1040850
287100,287100
216900,216900
169740,169740
704220.3,704220.3
0,1497418.65
0,2689260.57
0,818970.75
884309.4,884309.4
0,390778.83
0,212305.86
0,2189113.29
0,506419.29
0,340498.08
0,54561.24
927873,927873
0,17721.99
0,167365.11
0,109787.06
0,109787.06
0,140055.45
0,47882.21
0,459668.7
0,23941.1
0,389042.92
0,168335.88
0,21585.51
0,38097.58
0,14265.48
0,22900.19
0,22900.19
0,51550.2
0,49567.5
0,171179.38
0,171751.39
0,58553.1
0,434449.22
0,160621.5
0,932208.04
0,260229.38
0,23941.1
0,43093.98
0,221455.2
143550,143550
711899.1,711899.1
0,24041.16
0,6472.62
0,35137.08
0,245034.9
0,982712.61
0,802981.62
0,656149.05
0,810783.81
0,371624.76
0,16380000
0,6806855.25
0,872494.74
0,719978.22
171126,171126
0,109375.11
0,91756.31
0,91756.31
0,183512.63
0,93497.4
0,93497.4
0,186994.8
0,373989.6
0,373989.6
0,11321.85
0,32788.9
0,192569.74
0,22801.05
0,11400.53
0,416367
0,22801.05
0,22801.05
0,1749119.85
0,456021
0,27930.89
0,89838.31
0,125393.5
0,1282001.46
342000,342000
71420.4,71420.4
0,6472.62
0,6472.62
0,2382848.82
0,2792473.2
0,2773.98
0,7397.28
0,1849.32
0,2773.98
0,10170000
0,837408.78
0,774197.91
0,2211171.03
0,102941.28
0,96507.45
0,817398.63
0,5222288.52
88200,88200
26851.5,26851.5
0,2229504.03
0,630356.94
0,2463675.57
0,3170086.47
0,735785.19
0,602736.12
0,761917.59
752589,752589
0,1118001.69
0,1125100.53
0,1163098.89
0,85124.52
0,1990800
0,90000
0,491221.51
0,1276199
0,1289506.89
0,883200.37
0,11400.53
0,884.78
0,884.78
0,506461.48
0,605292.63
0,8977.91
0,4906.79
0,204164.47
0,97421.29
0,79786.33
0,43093.98
0,0
0,17956.22
0,17956.22
0,56113.2
0,1509444.96
0,387181.05
0,50501.88
0,16833.96
140130,140130
12780000,12780000
0,949567.54
0,19530000
0,511763.04
0,596765.88
848507.4,848507.4
0,858710.97
0,38845.17
0,93043.08
0,320701.68
0,42760.22
0,708810.1
0,1159447.77
0,1394073.31
139720.5,139720.5
1074331.8,1074331.8
0,274830.49
0,389042.92
0,159977.05
0,580571.74
0,214644.01
0,47700
322218,322218
137700,137700
462124.8,462124.8
564270.3,564270.3
0,495617.76
0,84144.06
0,990310.86
0,24041.16
0,8321.94
0,731571.21
0,13905
3547710,3547710
658212.3,658212.3
0,18000000
0,2991464.85
0,597747.6
0,2344606.88
0,390228.88
0,2032204.37
0,993191.2
0,153503.6
0,4712675.51
0,705429.23
0,221321.01
0,384904.55
0,460510.8
0,5574434.92
1212934.5,1212934.5
0,3993699.15
404311.5,404311.5
0,2268636.75
359388,359388
8984700,8984700
1796940,1796940
2875104,2875104
1796940,1796940
0,9270000
0,34453.5
0,115480.96
0,30637.8
707850,707850
0,302023.01
0,1189620
0,4494929.6
0,991350
0,96456.2
23580000,23580000
0,83160000
1260720,1260720
0,8974031.9
0,8974031.9
371285.1,371285.1
337500,337500
117000,117000
0,58253.58
0,1846546.02
0,45308.34
0,94315.32
0,503939.7
0,147945.6
0,8910000
0,6975000
0,3330000
0,1485000
0,900000
0,25830000
0,517500
0,1917038.7
0,784026.9
0,6417139.5
0,2638462.5
0,5220799.2
3705300,3705300
8832325.5,8832325.5
4578066,4578066
1542357,1542357
300600,300600
1056240,1056240
1056240,1056240
446328,446328
120528,120528
429559.2,429559.2
0,8990981.86
0,3097915.7
678352.5,678352.5
121680,121680
0,35370000
0,272723.4
0,76098.6
0,2816635.5
0,188487
0,38340000
90900000,90900000
0,2686663.89
0,148335.23
0,305255.78
0,109981.86
0,539808.94
0,527464.04
0,1115530.33
0,22445.28
0,118959.97
0,27906.21
0,5611.32
0,1122263.91
0,280565.98
0,93147.9
0,27906.21
0,407381.8
0,2556015.53
0,2158113.5
0,88589.27
0,893322.07
0,224452.78
0,196396.18
0,2717227.62
0,112226.39
0,123449.03
712368,712368
84552.3,84552.3
1096255.8,1096255.8
621432.9,621432.9
621432.9,621432.9
621432.9,621432.9
621432.9,621432.9
621432.9,621432.9
152235,152235
348885,348885
4635,4635
123750,123750
46530,46530
0,80445.42
0,384658.56
0,675959.83
0,3586074.37
0,1638500.31
0,141228.45
764775,764775
0,3698.64
0,233938.98
0,80445.42
0,133151.04
0,69630.3
0,1002833.65
0,16830000
2846613.6,2846613.6
0,4249113.09
0,9720000
0,212022.67
0,142161.2
0,136436.59
0,78448.39
0,18021.93
263250,263250
0,3416618.7
0,2406889.98
0,1923292.8
0,567741.24
0,95239.98
0,1192811.4
0,896920.2
0,28664.46
0,51780.96
0,14794.56
0,5875609.86
0,1064283.66
0,12020.58
0,248733.54
0,69349.5
0,1890005.04
0,2140587.9
0,85068.72
0,10171.26
0,10171.26
0,185856.66
0,43459.02
0,8321.94
0,556645.32
0,1952881.92
0,1037468.52
0,546474.06
0,15719.22
0,188630.64
0,43459.02
0,6283071.99
0,113671.35
0,1169668.44
0,72454.82
0,178563.53
0,21302.19
91800,91800
0,20049.12
0,3289939.02
0,391521.06
0,94626.79
0,91756.31
0,79581.53
0,831681.18
893463.3,893463.3
550155.6,550155.6
0,825192.72
103518,103518
32221.8,32221.8
0,1581732.36
0,5068159.92
0,1520182.53
0,2114655.12
0,10024.56
0,1920410.64
0,1208165.67
0,745393.86
0,2441015.73
0,460413.72
0,989746.29
0,96307.38
19152,19152
0,1194375.42
0,1106508.87
0,1443613.14
0,11883.07
0,1105578.55
0,12559.42
0,45586.03
0,1987085.92
0,23444.25
0,2511.88
0,23444.25
0,22327.85
0,226.07
0,16999.87
0,9632.61
0,2009.51
0,16999.87
0,30700.8
0,26630.62
0,26630.62
0,921.02
0,16999.87
0,15815.56
0,198531.83
0,35631.53
0,34329.07
0,46516.36
0,1191615.26
0,4019.01
0,2930.53
0,77617.2
0,61792.33
0,12094.25
0,212579.77
0,25118.84
0,11163.93
0,476885.74
0,14401.47
0,259837.34
0,407484
0,432702
54237.6,54237.6
32310000,32310000
0,74770.2
0,74770.2
0,662596.08
0,31197.97
0,137604.34
0,64437.75
0,463951.8
0,4140868.95
0,4424395.05
0,7248751.2
0,157624.65
0,6136456.5
0,3899970.9
0,1991622.15
0,1407501.38
0,81290.7
0,64437.75
0,64437.75
0,88230.15
0,29118.91
0,810866.35
0,2089434.18
0,980825.07
37800000,37800000
0,1781328.56
0,4388427.07
0,12510000
0,1120065.57
0,519487.02
0,781557.66
0,749156.85
776903.4,776903.4
0,379859.22
0,1943329.86
0,1464838.83
23271.3,23271.3
0,4503824.46
0,1147476.96
0,181337.13
0,512178.57
0,9000000
0,406173.69
0,6875745.39
0,1236253.41
0,27925.56
0,871787.25
0,10620000
0,197627.04
108000,108000
0,2440114.74
719518.5,719518.5
1295073.9,1295073.9
0,75734.35
0,19080000
0,332976.18
0,1534520.58
0,2380080.76
0,2521335.35
0,325224.26
0,325224.26
0,325224.26
0,325224.26
0,871135.53
0,325224.26
0,325224.26
0,325224.26
0,325224.26
0,325224.26
0,325224.26
0,325224.26
0,325224.26
0,1133918.9
0,1405004.42
0,6295.47
0,101087.09
0,41226.58
0,1644416.15
0,1480050
0,690390
0,1150277.04
0,71198.82
0,444761.46
0,233014.32
0,478973.88
0,519618.24
0,596130.12
0,596130.12
0,519618.24
1005705.9,1005705.9
0,373955.13
0,940696.29
0,207293.58
0,3479636.25
0,8669844.99
0,144909.65
0,2369944.71
1034428.5,1034428.5
0,502179.84
0,883007.19
0,745715.34
0,15573.87
0,7876.44
0,633030.84
0,886458.33
0,1659226.14
0,1651367.25
0,1126114.74
0,385384.86
0,870875.01
0,1705961.25
0,584125.29
0,686324.34
0,1076075.91
49896,49896
0,1082233.44
0,114387.39
550800000,550800000
294883.2,294883.2
0,10064.12
0,22873.01
0,71363.78
0,172724.13
0,12780000
0,228730.05
0,3842664.88
0,12808.88
0,103385.98
0,123514.23
0,103600.99
0,12610.35
0,111620.27
0,2744.76
0,67931.27
0,12960000
0,1405178.7
0,3463534.13
0,16380000
0,4619701.51
0,30358.7
6714670.5,6714670.5
0,3402829.08
486293.4,486293.4
301050,301050
288000,288000
68666.4,68666.4
0,64726.2
0,12020.58
365706,365706
0,314967.46
0,701221.94
0,699824.16
0,701221.94
0,640030.04
0,566361.61
0,701687.87
0,272654.28
0,90597.15
0,24159.24
630523.8,630523.8
0,726806.25
542682,542682
0,11430000
1217211.3,1217211.3
0,201339.27
0,382291.33
0,382291.33
0,1109641.51
0,21905.42
0,21905.42
0,21905.42
0,1150277.04
0,396679.14
0,19417.86
0,194178.6
0,1224249.84
0,83219.4
0,532604.16
0,988461.54
0,2098053.54
0,196027.92
0,137774.34
0,121130.46
0,675926.46
0,276473.34
0,18493.2
0,754522.56
0,2568705.48
0,2907131.04
0,523357.56
0,583460.46
0,20342.52
3557033.1,3557033.1
0,2025000
0,2303609.56
270000,270000
45900,45900
10800000,10800000
46800,46800
33300,33300
921600,921600
1810350,1810350
2484000,2484000
1259797.5,1259797.5
0,920621.25
775260,775260
0,1245430.13
0,337926.76
0,23490000
0,243000
0,0
0,4066428.16
0,64584.83
0,31836.56
46170000,46170000
1351512,1351512
0,12690000
0,262603.44
0,89692.02
0,2773.98
0,96164.64
0,885824.28
0,1505346.48
0,1429524.36
0,17820000
0,1792932.44
0,482142.33
0,1281496.28
0,1281496.28
0,6148447.98
507496.5,507496.5
661482.9,661482.9
577717.2,577717.2
0,1207.65
0,1207.65
0,1207.65
0,25159.48
0,100637.9
0,24153.1
0,34950.54
0,174751.68
6966000,6966000
0,2024972.39
0,382291.33
0,382291.33
0,382291.33
0,382291.33
0,691905.63
0,8562.87
0,294190.26
0,83707.42
0,14102.37
0,30907.15
0,297803.95
0,347643.69
0,38437.54
0,111752.8
0,168339.59
0,744723.11
0,133661.63
0,5050.19
0,6284.68
0,31064.27
0,111508.14
0,3142.34
0,2356.75
0,27158.79
0,16890.07
0,13467.17
0,9900000
0,1175346.99
0,1535705.93
0,340943.78
0,104370.54
0,197720.46
0,84169.79
0,1402.83
0,45900.59
0,88995.53
0,5611.32
0,3703.47
0,3703.47
0,3703.47
0,8753.66
0,89444.43
0,5050.19
0,60254.35
0,23455.32
0,39862.81
0,8978.11
0,1571.17
0,2244.53
0,5212242.5
0,90678.92
0,93147.9
0,15487.24
0,32096.75
0,2805.66
0,50277.42
0,60321.69
0,897.81
0,381.57
0,28056.6
0,1346.72
0,897.81
0,897.81
0,813692.25
72936,72936
32821.2,32821.2
14587.2,14587.2
0,4102.65
5470.2,5470.2
0,2613798.32
0,377950.71
0,173413.55
0,158536.42
0,158536.42
0,92479.2
0,92479.2
0,75146.87
0,70602.05
0,43810.83
0,43810.83
